"ResponseID"	"Utterance-ID"	"Unit"	"Participant-ID"	"Response"	"QUD"
526	14	"the 220d engine is available only with ‘xDrive’ four-wheel drive"	47	"Which model it is available to"	"Which model it is available to?"
89	14	"the 220d engine is available only with ‘xDrive’ four-wheel drive"	33	"Will the 220d engine apply to all models?"	"Is the 200d engine available with all models?"
222	14	"the 220d engine is available only with ‘xDrive’ four-wheel drive"	54	"With the same engine size?"	"With the same engine size?"
413	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	51	"Despite being large, how many people want it?"	"Despite being large, how many people want it?"
318	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	59	"Do you see this new seven seater filling a gap in the market?"	"Do you see this new seven seater filling a gap in the market?"
299	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	45	"do you think it will be popular?"	"Do you think it will be popular?"
223	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	54	"Do you think it will sell well?"	"Do you think it will sell well?"
470	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	49	"How do BMW expect the four-wheel-drive to perform?"	"How do BMW expect the four-wheel-drive to perform?"
71	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	48	"How do you think sales will be?"	"How do you think sales will be?"
489	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	41	"How do you think the sales will go with the four-wheel-drive?"	"How do you think sales will be?"
204	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	35	"How does BMW foresee the sales performance of this particular model?"	"How does BMW foresee the sales performance of this particular model?"
261	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	60	"How popular do BMW think the Gran Tourer will be?"	"How popular do BMW think the Gran Tourer will be?"
356	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	38	"how well do you expect it to sell"	"How do you think sales will be?"
109	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	43	"How well does BMW predict this model will do?"	"How do BMW expect the four-wheel-drive to perform?"
508	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	44	"is the four wheel drive polpular?"	"Is the four wheel drive popular?"
52	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	42	"Is the four wheel driver a good seller"	"Is the four wheel driver a good seller?"
14	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	55	"What are BMW hoping in relation to sales of this car?"	"What are BMW hoping in relation to sales of this car?"
147	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	46	"what are the expectations of the more unusual configuration?"	"What are the expectations of the more unusual configuration?"
451	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	40	"What are your sales predictions for the xDrive model"	"What are your sales predictions for the xDrive model?"
33	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	61	"what do BMW predict to be the best seller"	"What model does BMW expect to be the best seller?"
565	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	58	"What does BMW predict will be the best selling car of the range?"	"What model does BMW expect to be the best seller?"
432	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	53	"What does BMW predict?"	"What does BMW predict?"
90	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	33	"What model does BMW expect to be the best seller?"	"What model does BMW expect to be the best seller?"
128	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	57	"Where will it rank in BMW best sellers?"	"Where will it rank in BMW best sellers?"
166	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	37	"Which in the range is expected to be the most successful"	"Which in the range is expected to be the most successful?"
584	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	39	"Which one is likeliest to be the most popular?"	"Which one is likeliest to be the most popular?"
546	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	31	"Why is this a best seller?"	"Why is this a best seller?"
185	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	34	"Will it sell well?"	"Will it sell?"
242	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	56	"Will it sell?"	"Will it sell?"
375	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	36	"Will this car be popular?"	"Will this car be popular?"
337	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	50	"would a four wheel drive seven seater model be too niche?"	"Would a four wheel drive seven seater model be too niche?"
394	15	"While a powerful four-wheel-drive seven-seater might seem like the most niche of offerings, BMW actually predicts this particular variant to be the best seller of the range"	32	"Would you say the Gran Tourer is as good as a four-wheel-drive?"	"Would you say the Gran Tourer is as good as a four-wheel-drive?"
376	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	36	"Are the middle row of seats separate?"	"Are the middle row of seats separate?"
566	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	58	"Are the middle row seats similar to other MPVs?"	"Are the middle row seats similar to other MPVs?"
91	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	33	"Are the seats similar to other MPVS?"	"Are the seats similar to other MPVS?"
585	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	39	"Can I move the middle seats?"	"Can I move the middle seats?"
53	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	42	"How are the middle row of seats divided"	"How are the middle row of seats divided?"
490	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	41	"How are the seats divided compares to usual MPVs?"	"How are the seats divided compares to usual MPVs?"
167	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	37	"How are the seats layed out"	"How are the seats layed out?"
414	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	51	"How do the seats compare to some MPVs?"	"What are the seats like in comparison to MPVs?"
262	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	60	"How does the Gran Tourer come to other MPVs?"	"How does this model compare to similar?"
471	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	49	"How does the Gran Tourer perform, in a practical sense, when compared to other MPVs?"	"How does the Gran Tourer perform, in a practical sense, when compared to other MPVs?"
110	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	43	"How does this model compare to similar?"	"How does this model compare to similar?"
433	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	53	"How good is Gran Tourer at the Whole MPV thing?"	"How good is the Gran Tourer at the whole MPV thing?"
452	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	40	"How good is the Gran Tourer at being an MPV"	"How good is the Gran Tourer at the whole MPV thing?"
34	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	61	"how good is the gran tourer at the whole mpv thing"	"How good is the Gran Tourer at the whole MPV thing?"
72	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	48	"How good is the Gran Tourer at the whole MPV thing?"	"How good is the Gran Tourer at the whole MPV thing?"
319	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	59	"How good is the Gran Tourer at the whole MPV thing?"	"How good is the Gran Tourer at the whole MPV thing?"
547	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	31	"How good is the Gran Tourer at the whole MPV thing?"	"How good is the Gran Tourer at the whole MPV thing?"
300	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	45	"how practical is it?"	"How practical is it?"
509	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	44	"is the gran tourer suitable for an MPV?"	"Is the Gran Tourer suitable for an MPV?"
205	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	35	"Is the seating arrangement standard?"	"Is the seating arrangement standard?"
281	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	52	"Let’s talk practicality. How good is the Gran Tourer at the whole MPV thing?"	"How good is the Gran Tourer at the whole MPV thing?"
224	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	54	"What about the seats?"	"What about the seats?"
357	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	38	"what are the seat configurations"	"What are the seat configurations?"
15	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	55	"What are the seats like in comparison to MPVs?"	"What are the seats like in comparison to MPVs?"
129	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	57	"What happens with the middle row of seats?"	"What happens with the middle row of seats?"
148	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	46	"what is the layout of the middle row of seats like?"	"What is the layout of the middle row of seats like?"
186	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	34	"what is the middle row of seats like?"	"What is the middle row of seats like?"
395	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	32	"What is the positioning of the seating in the back and what is it like for space?"	"What is the positioning of the seating in the back?"
395	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	32	"What is the positioning of the seating in the back and what is it like for space?"	"What is it like for space?"
243	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	56	"What makes it different than other mpvs?"	"What makes it different than other MPVs?"
338	18	"The middle row of seats isn’t divided into three separate sliding chairs as in some MPVs"	50	"what sets this model apart from other mpvs?"	"What makes it different than other MPVs?"
263	19	"the lower bench does split into two individually sliding sections"	60	"Are any of the seats the sliding kind?"	"Are any of the seats the sliding kind?"
301	19	"the lower bench does split into two individually sliding sections"	45	"are the seats movable?"	"Are the seats movable?"
586	19	"the lower bench does split into two individually sliding sections"	39	"are the seats movable?"	"Are the seats movable?"
472	19	"the lower bench does split into two individually sliding sections"	49	"Are there any other details to be aware of?"	"Are there any other details to be aware of?"
225	19	"the lower bench does split into two individually sliding sections"	54	"Are they indvidual seats?"	"Are they individual seats?"
358	19	"the lower bench does split into two individually sliding sections"	38	"can the configurations be changed"	"Can the configurations be changed?"
510	19	"the lower bench does split into two individually sliding sections"	44	"Can the seats be adjusted?"	"Can the seats be adjusted?"
377	19	"the lower bench does split into two individually sliding sections"	36	"Can you have an individual seat?"	"Can you have an individual seat?"
396	19	"the lower bench does split into two individually sliding sections"	32	"can you split the seating when not needed?"	"Can you split the seating when not needed?"
244	19	"the lower bench does split into two individually sliding sections"	56	"Do the other seats divide?"	"Do the other seats divide?"
73	19	"the lower bench does split into two individually sliding sections"	48	"Does the lower bench does split into two individually sliding sections?"	"Does the lower bench split into two sliding sections?"
567	19	"the lower bench does split into two individually sliding sections"	58	"Does the lower bench split into separate sections?"	"Does the lower bench split into separate sections?"
453	19	"the lower bench does split into two individually sliding sections"	40	"Does the lower bench split into two individual sliding sections"	"Does the lower bench split into two sliding sections?"
92	19	"the lower bench does split into two individually sliding sections"	33	"Does the lower bench split into two sliding sections?"	"Does the lower bench split into two sliding sections?"
434	19	"the lower bench does split into two individually sliding sections"	53	"Does the lower bench split?"	"Does the lower bench split into separate sections?"
149	19	"the lower bench does split into two individually sliding sections"	46	"how do the seats configure for moving them?"	"How do the seats configure for moving them?"
168	19	"the lower bench does split into two individually sliding sections"	37	"How does the lower bench manouver"	"How does the lower bench manoeuvrer?"
548	19	"the lower bench does split into two individually sliding sections"	31	"How does the lower bench operate"	"How does the lower bench manoeuvrer?"
282	19	"the lower bench does split into two individually sliding sections"	52	"How good is the Gran Tourer at the whole MPV thing?"	"How good is the Gran Tourer at the whole MPV thing?"
54	19	"the lower bench does split into two individually sliding sections"	42	"How is the lower bench split"	"How is the lower bench split?"
206	19	"the lower bench does split into two individually sliding sections"	35	"How is the middle row of seats arranged?"	"How is the middle row of seats arranged?"
130	19	"the lower bench does split into two individually sliding sections"	57	"Is the lower bench different?"	"Is the lower bench different?"
35	19	"the lower bench does split into two individually sliding sections"	61	"is the lower bench moveable"	"Is the lower bench moveable?"
415	19	"the lower bench does split into two individually sliding sections"	51	"Is there a difference in seats between other MPVs and this model?"	"Is there a difference in seats between other MPVs and this model?"
491	19	"the lower bench does split into two individually sliding sections"	41	"What about the lower bench?"	"What about the lower bench?"
320	19	"the lower bench does split into two individually sliding sections"	59	"What are the pros and cons of the Gran Tourer at the whole MPV thing?"	"What are the pros and cons of the Gran Tourer at the whole MPV thing?"
111	19	"the lower bench does split into two individually sliding sections"	43	"What is different about the interior of this model?"	"What is different about the interior of this model?"
16	19	"the lower bench does split into two individually sliding sections"	55	"What is the bench like?"	"What is the lower bench like?"
187	19	"the lower bench does split into two individually sliding sections"	34	"what is the lower bench like?"	"What is the lower bench like?"
416	20	"the backrests into three fold-down segments"	51	"Can it fold down for more room?"	"Do the backrests fold down?"
131	20	"the backrests into three fold-down segments"	57	"Can the backrests fold?"	"Do the backrests fold down?"
226	20	"the backrests into three fold-down segments"	54	"Can you fold down the seats?"	"Do the backrests fold down?"
112	20	"the backrests into three fold-down segments"	43	"Do the backrests adjust?"	"Do the backrests adjust?"
454	20	"the backrests into three fold-down segments"	40	"Do the backrests fold down"	"Do the backrests fold down?"
264	20	"the backrests into three fold-down segments"	60	"Do the backrests fold down?"	"Do the backrests fold down?"
36	20	"the backrests into three fold-down segments"	61	"do the backrests move"	"Do the backrests move?"
74	20	"the backrests into three fold-down segments"	48	"Do the backrests split into three fold-down segments?"	"Does the backrest fold down in three segments?"
587	20	"the backrests into three fold-down segments"	39	"Do the seats fold?"	"Do the backrests fold down?"
93	20	"the backrests into three fold-down segments"	33	"Does the backrest fold down in three segments?"	"Does the backrest fold down in three segments?"
55	20	"the backrests into three fold-down segments"	42	"How are the backrests split"	"How are the backrests split?"
169	20	"the backrests into three fold-down segments"	37	"How do backrests fold"	"How do the backrests fold?"
511	20	"the backrests into three fold-down segments"	44	"how do the back seats adjust?"	"How do the back seats adjust?"
207	20	"the backrests into three fold-down segments"	35	"How do the backrests assist with the arrangement and space?"	"How do the backrests assist with the arrangement and space?"
150	20	"the backrests into three fold-down segments"	46	"how do the backrests fold?"	"How do the backrests fold?"
568	20	"the backrests into three fold-down segments"	58	"how do the backrests fold?"	"How do the backrests fold?"
473	20	"the backrests into three fold-down segments"	49	"How do the backrests function?"	"How do the backrests function?"
492	20	"the backrests into three fold-down segments"	41	"How do the backrests go down?"	"How do the backrests fold?"
397	20	"the backrests into three fold-down segments"	32	"how do the seats fold down in the back?"	"How do the backrests fold?"
283	20	"the backrests into three fold-down segments"	52	"How good is the Gran Tourer at the whole MPV thing?"	"How good is the Gran Tourer at the whole MPV thing?"
549	20	"the backrests into three fold-down segments"	31	"How many segments does the back seats have"	"How many segments does the back seats have?"
188	20	"the backrests into three fold-down segments"	34	"Is there backrests?"	"Is there backrests?"
359	20	"the backrests into three fold-down segments"	38	"san the seats be folded"	"Do the backrests fold down?"
245	20	"the backrests into three fold-down segments"	56	"What about the back seats?"	"What about the back seats?"
17	20	"the backrests into three fold-down segments"	55	"What are the backrests like?"	"What are the backrests like?"
321	20	"the backrests into three fold-down segments"	59	"What are the pro and cons of the Gran MPV thing?"	"What are the pro and cons of the Gran MPV thing?"
435	20	"the backrests into three fold-down segments"	53	"What does the backrests do?"	"What does the backrests do?"
378	20	"the backrests into three fold-down segments"	36	"What is the backrests made of?"	"What is the backrests made of?"
530	20	"the backrests into three fold-down segments"	47	"What the backrests do"	"What does the backrests do?"
56	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	42	"Are child seats available"	"Are child seats available?"
75	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	48	"Are there any Isofix child seats?"	"Are there any Isofix child seats?"
113	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	43	"Can a child seat be compatible?"	"Can child seats fit into this model?"
94	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	33	"Can child seats fit into this model?"	"Can child seats fit into this model?"
474	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	49	"Can childseats be used in the Gran Tourer?"	"Can child seats fit into this model?"
37	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	61	"can you fit child seats"	"Can child seats fit into this model?"
398	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	32	"can you install an isofix base?"	"Does it support isofix?"
550	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	31	"Does it support isofix"	"Does it support isofix?"
417	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	51	"Does it uphold child safety guidance on seats?"	"Does it uphold child safety guidance on seats?"
151	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	46	"does this vehicle have the space for small children in car seats?"	"Does this vehicle have the space for small children in car seats?"
569	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	58	"Have you thought of child passengers?"	"Have you thought of child passengers?"
227	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	54	"How big are the seats?"	"How big are the seats?"
512	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	44	"how can chldens seats be fitted?"	"How can children’s seats be fitted?"
132	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	57	"How does it fit car seats?"	"How does it fit car seats?"
284	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	52	"How good is the Gran Tourer at the whole MPV thing?"	"How good is the Gran Tourer at the whole MPV thing?"
379	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	36	"How many child seats can fit in the car?"	"How many child seats can it fit?"
341	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	50	"how many child seats can i fit in this model?"	"How many child seats can it fit?"
189	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	34	"How many child seats can it fit?"	"How many child seats can it fit?"
322	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	59	"How many child seats can the Gran hold?"	"How many child seats can it fit?"
208	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	35	"How many children can comfortably fit into the seating?"	"How many children can comfortably fit into the seating?"
455	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	40	"How many isofix child seats can be fitted"	"How many child seats can it fit?"
265	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	60	"How many Isofix child seats can fit in the car?"	"How many child seats can it fit?"
246	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	56	"How many isofix points arethere?"	"How many isofix points are there?"
531	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	47	"How many isofix points the car has"	"How many isofix points are there?"
18	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	55	"Is it adapted for children to sit in?"	"Is it adapted for children to sit in?"
360	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	38	"is it child friendly"	"Is it child friendly?"
588	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	39	"Is there space for child seats?"	"Is there space for child seats?"
303	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	45	"what about child seats?"	"What about child seats?"
493	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	41	"What about if i need to fit child seats into the car?"	"Is it adapted for children to sit in?"
170	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	37	"What is it like for installing childrens seats"	"How can children seats be fitted?"
436	21	"Three Isofix child seats can sit side by side in the middle row, with a fourth in the front passenger seat"	53	"Where do the seats go?"	"Where do the seats go?"
342	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	50	"are the plastic picnic tables a good feature?"	"Are the plastic picnic tables a good feature?"
570	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	58	"Are there any concerns with the car's features?"	"Are there any concerns with the car's features?"
76	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	48	"Are there any extra specs for the family?"	"Are there any extra specs for the family?"
456	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	40	"Are there any fold down tables"	"Are there fold down tables?"
513	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	44	"are there any fold down tables in the back?"	"Are there fold down tables?"
114	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	43	"Are there any interesting things about this car?"	"Are there any interesting things about this car?"
361	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	38	"are there any items that have recieved negative reviews"	"Are there any items that have received negative reviews?"
266	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	60	"Are there any negatives to the Gran Tourer?"	"Are there any negatives to the Gran Tourer?"
418	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	51	"Are there any negatives to the seat configuration?"	"Are there any negatives to the seat configuration?"
133	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	57	"Are there fold down tables?"	"Are there fold down tables?"
152	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	46	"are there other features of the seats to be aware of?"	"Are there other features of the seats to be aware of?"
190	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	34	"Are there picnic tables?"	"Are there fold down tables?"
95	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	33	"Can kids enjoy this model?"	"Can kids enjoy this model?"
399	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	32	"Do the seats have fold down tables?"	"Are there fold down tables?"
171	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	37	"How durable are the foldable tables"	"How durable are the foldable tables?"
285	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	52	"How good is the Gran Tourer at the whole MPV thing?"	"How good is the Gran Tourer at the whole MPV thing?"
57	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	42	"Is the car child friendly"	"Is the car child friendly?"
380	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	36	"Is there a place to eat in the car and is it useful?"	"Is there a place to eat in the car?"
380	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	36	"Is there a place to eat in the car and is it useful?"	"Is it useful?"
247	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	56	"Is there any features of the seats that may not be good?"	"Is there any features of the seats that may not be good?"
494	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	41	"Is there anywhere to balance food, drinks or objects behind the seats and are they good quality?"	"Is there a place to eat in the car?"
494	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	41	"Is there anywhere to balance food, drinks or objects behind the seats and are they good quality?"	"Are they of good quality?"
304	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	45	"is there rear tables?"	"Are there fold down tables?"
38	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	61	"what are other features of this car"	"What are other features of this car?"
475	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	49	"What are the features in the second row?"	"What are the features in the second row?"
551	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	31	"What are the front seats like"	"What are the front seats like?"
228	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	54	"What are the tables for?"	"What are the tables for?"
589	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	39	"What can the tables be used for?"	"What are the tables for?"
19	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	55	"What features are there for convenience of eating?"	"What features are there for convenience of eating?"
437	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	53	"What happens with A and B?"	"What happens with A and B?"
209	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	35	"What is a potential drawback to the design of the seating?"	"What is a potential drawback to the design of the seating?"
323	22	"On the back of the front seats there are fold-down plastic picnic tables, which seemed A) worryingly fragile and B) ideal bongo drums for kids to serenade the driver with"	59	"What was the thinking behind the additional features in the Gran?"	"What was the thinking behind the additional features in the Gran?"
